stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
par_4_101,101,EMPALME,Calle de Tembleque 105,40.39057,-3.76535,A,http://www.crtm.es,0,,Europe/Madrid,2
par_4_102,102,CAMPAMENTO,Avda del Padre Piquer 7,40.39481,-3.76813,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_103,103,CASA DE CAMPO,Ctra del Zoo 1,40.40324,-3.76101,A,http://www.crtm.es,0,,Europe/Madrid,2
par_4_252,252,ALAMEDA DE OSUNA,Calle de la Corbeta 14,40.45779,-3.58752,A,http://www.crtm.es,0,,Europe/Madrid,2
par_4_253,253,EL CAPRICHO,Calle de Pinos de Osuna 15,40.45347,-3.59401,A,http://www.crtm.es,0,,Europe/Madrid,2
par_4_74,74,CANILLEJAS,Calle de Alcalá 631,40.44942,-3.60816,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_75,75,TORRE ARIAS,Calle de Alcalá 557,40.44374,-3.61699,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_76,76,SUANZES,Calle de Alcalá 527,40.44085,-3.62684,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_77,77,CIUDAD LINEAL,Calle de Arturo Soria 2,40.43805,-3.63816,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_78,78,PUEBLO NUEVO,Calle de Alcalá 372,40.43569,-3.64282,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_79,79,QUINTANA,Calle de la Virgen del Sagrario 2,40.43358,-3.64736,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_80,80,EL CARMEN,Calle de Raquel Méller 2,40.43189,-3.65757,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_81,81,VENTAS,Calle de Alcalá 204,40.43088,-3.66361,A,http://www.crtm.es,0,est_4_28,,0
par_4_82,82,DIEGO DE LEON,Calle de Juan Bravo 58,40.43235,-3.67426,A,http://www.crtm.es,0,est_4_63,,0
par_4_83,83,NUÑEZ DE BALBOA,Calle de Juan Bravo 20,40.43278,-3.68258,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_84,84,RUBEN DARIO,Paseo de Eduardo Dato 33,40.43316,-3.68954,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_85,85,ALONSO MARTINEZ,Calle de Almagro 4,40.42828,-3.69502,A,http://www.crtm.es,0,est_4_57,,0
par_4_86,86,CHUECA,Plaza de Chueca 7,40.42293,-3.69762,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_87,87,GRAN VIA,Calle   Gran Vía 23,40.41999,-3.7018,A,http://www.crtm.es,0,est_4_11,,0
par_4_88,88,CALLAO,Plaza del Callao 3,40.42008,-3.70566,A,http://www.crtm.es,0,est_4_49,,2
par_4_89,89,OPERA,Plaza de Isabel II 9,40.41809,-3.70935,A,http://www.crtm.es,0,est_4_36,,0
par_4_90,90,LA LATINA,Calle de San Millán 5,40.41128,-3.70816,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_91,91,PUERTA DE TOLEDO,Gta de Puerta de Toledo 1,40.40704,-3.71105,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_92,92,ACACIAS,Paseo de las Acacias 20,40.40387,-3.70664,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_93,93,PIRAMIDES,Paseo del Doctor Vallejo Nágera 37,40.4026,-3.71138,A,http://www.crtm.es,0,,Europe/Madrid,2
par_4_94,94,MARQUES DE VADILLO,Gta del Marqués de Vadillo 4,40.39736,-3.71596,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_95,95,URGEL,Calle del Camino Viejo de Leganés 1,40.39335,-3.7236,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_96,96,OPORTO,Gta del Valle de Oro 13,40.38846,-3.73132,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_97,97,VISTA ALEGRE,Calle de la Oca 74,40.38885,-3.73982,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_98,98,CARABANCHEL,Gta del Ejército 1,40.38783,-3.74487,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_99,99,EUGENIA DE MONTIJO,Calle de Ocaña 86,40.38439,-3.75121,A,http://www.crtm.es,0,,Europe/Madrid,2
est_4_101,101,EMPALME,Calle de Tembleque 105,40.39057,-3.76535,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_102,102,CAMPAMENTO,Avda del Padre Piquer 7,40.39481,-3.76813,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_103,103,CASA DE CAMPO,Ctra del Zoo 1,40.40324,-3.76101,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_252,252,ALAMEDA DE OSUNA,Calle de la Corbeta 14,40.45779,-3.58752,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_253,253,EL CAPRICHO,Calle de Pinos de Osuna 15,40.45347,-3.59401,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_74,74,CANILLEJAS,Calle de Alcalá 631,40.44942,-3.60816,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_75,75,TORRE ARIAS,Calle de Alcalá 557,40.44374,-3.61699,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_76,76,SUANZES,Calle de Alcalá 527,40.44085,-3.62684,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_77,77,CIUDAD LINEAL,Calle de Arturo Soria 2,40.43805,-3.63816,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_78,78,PUEBLO NUEVO,Calle de Alcalá 372,40.43569,-3.64282,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_79,79,QUINTANA,Calle de la Virgen del Sagrario 2,40.43358,-3.64736,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_80,80,EL CARMEN,Calle de Raquel Méller 2,40.43189,-3.65757,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_83,83,NUÑEZ DE BALBOA,Calle de Juan Bravo 20,40.43278,-3.68258,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_84,84,RUBEN DARIO,Paseo de Eduardo Dato 33,40.43316,-3.68954,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_86,86,CHUECA,Plaza de Chueca 7,40.42293,-3.69762,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_90,90,LA LATINA,Calle de San Millán 5,40.41128,-3.70816,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_91,91,PUERTA DE TOLEDO,Gta de Puerta de Toledo 1,40.40704,-3.71105,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_93,93,PIRAMIDES,Paseo del Doctor Vallejo Nágera 37,40.4026,-3.71138,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_94,94,MARQUES DE VADILLO,Gta del Marqués de Vadillo 4,40.39736,-3.71596,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_95,95,URGEL,Calle del Camino Viejo de Leganés 1,40.39335,-3.7236,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_96,96,OPORTO,Gta del Valle de Oro 13,40.38846,-3.73132,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_97,97,VISTA ALEGRE,Calle de la Oca 74,40.38885,-3.73982,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_98,98,CARABANCHEL,Gta del Ejército 1,40.38783,-3.74487,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_99,99,EUGENIA DE MONTIJO,Calle de Ocaña 86,40.38439,-3.75121,A,http://www.crtm.es,1,,Europe/Madrid,2
par_4_104,104,LAGUNA,Calle de Cuart de Poblet 1,40.39923,-3.74429,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_105,105,CARPETANA,Calle   Vía Carpetana 141,40.3927,-3.74099,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_106,106,OPORTO,Gta del Valle de Oro 2,40.38847,-3.73126,A,http://www.crtm.es,0,est_4_96,,0
par_4_107,107,OPAÑEL,Calle del Valle de Oro 50 A,40.3869,-3.72313,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_108,108,PLAZA ELIPTICA,Plaza de Fernández Ladreda 2,40.3846,-3.71837,A,http://www.crtm.es,0,est_90_36,,2
par_4_109,109,USERA,Calle de Amparo Usera 44,40.3871,-3.7069,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_110,110,LEGAZPI,Plaza de Legazpi 2 B,40.39116,-3.69505,A,http://www.crtm.es,0,est_4_43,,2
par_4_111,111,MENDEZ ALVARO,Calle del Ombu 16,40.39538,-3.67814,A,http://www.crtm.es,0,est_90_13,,0
par_4_112,112,PACIFICO,Calle de Andalucía 2,40.40207,-3.67386,A,http://www.crtm.es,0,est_4_18,,0
par_4_113,113,CONDE DE CASAL,Plaza del Conde de Casal 3,40.40697,-3.67041,A,http://www.crtm.es,0,,Europe/Madrid,2
par_4_114,114,SAINZ DE BARANDA,Calle del Doctor Esquerdo 103,40.41507,-3.66951,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_115,115,ODONNELL,Calle del Doctor Esquerdo 47,40.42289,-3.6686,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_116,116,MANUEL BECERRA,Plaza de Manuel Becerra 1,40.4279,-3.66921,A,http://www.crtm.es,0,est_4_29,,0
par_4_117,117,DIEGO DE LEON,Calle de Francisco Silvela 47,40.43295,-3.67294,A,http://www.crtm.es,0,est_4_63,,0
par_4_118,118,AVENIDA DE AMERICA,Avda de América 9 A,40.43804,-3.67658,A,http://www.crtm.es,0,est_90_4,,0
par_4_119,119,REPUBLICA ARGENTINA,Calle de Joaquín Costa 24,40.44379,-3.68406,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_120,120,NUEVOS MINISTERIOS,Calle de Raimundo Fernández Villaverde 67,40.44662,-3.69241,A,http://www.crtm.es,0,est_90_71,,2
par_4_121,121,CUATRO CAMINOS,Gta de Cuatro Caminos 9,40.44697,-3.70387,A,http://www.crtm.es,0,est_4_6,,2
par_4_122,122,GUZMAN EL BUENO,Calle de Guzmán el Bueno 118,40.44637,-3.71229,A,http://www.crtm.es,0,,Europe/Madrid,2
par_4_123,123,VICENTE ALEIXANDRE,Avda de Gregorio del Amo 4,40.44644,-3.71943,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_124,124,CIUDAD UNIVERSITARIA,Avda  Complutense 1,40.44356,-3.72678,A,http://www.crtm.es,0,,Europe/Madrid,2
par_4_125,125,MONCLOA,Paseo de Moret 1,40.43497,-3.71945,A,http://www.crtm.es,0,est_90_14,,2
par_4_126,126,ARGÜELLES,Calle de Alberto Aguilera 72,40.43053,-3.71596,A,http://www.crtm.es,0,est_4_52,,2
par_4_127,127,PRINCIPE PIO,Paseo de la Florida 2,40.42107,-3.72032,A,http://www.crtm.es,0,est_90_18,,1
par_4_128,128,PUERTA DEL ANGEL,Paseo de Extremadura 26,40.4139,-3.72724,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_129,129,ALTO DE EXTREMADURA,Paseo de Extremadura 154,40.40993,-3.73894,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_130,130,LUCERO,Calle de las Higueras 47,40.4051,-3.74534,A,http://www.crtm.es,0,,Europe/Madrid,2
par_4_259,259,ARGANZUELA-PLANETARIO,Calle del Bronce 1 A,40.3931,-3.68864,A,http://www.crtm.es,0,,Europe/Madrid,2
est_4_104,104,LAGUNA,Calle de Cuart de Poblet 1,40.39923,-3.74429,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_105,105,CARPETANA,Calle   Vía Carpetana 141,40.3927,-3.74099,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_107,107,OPAÑEL,Calle del Valle de Oro 50 A,40.3869,-3.72313,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_109,109,USERA,Calle de Amparo Usera 44,40.3871,-3.7069,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_113,113,CONDE DE CASAL,Plaza del Conde de Casal 3,40.40697,-3.67041,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_114,114,SAINZ DE BARANDA,Calle del Doctor Esquerdo 103,40.41507,-3.66951,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_115,115,ODONNELL,Calle del Doctor Esquerdo 47,40.42289,-3.6686,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_119,119,REPUBLICA ARGENTINA,Calle de Joaquín Costa 24,40.44379,-3.68406,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_122,122,GUZMAN EL BUENO,Calle de Guzmán el Bueno 118,40.44637,-3.71229,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_123,123,VICENTE ALEIXANDRE,Avda de Gregorio del Amo 4,40.44644,-3.71943,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_124,124,CIUDAD UNIVERSITARIA,Avda  Complutense 1,40.44356,-3.72678,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_128,128,PUERTA DEL ANGEL,Paseo de Extremadura 26,40.4139,-3.72724,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_129,129,ALTO DE EXTREMADURA,Paseo de Extremadura 154,40.40993,-3.73894,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_130,130,LUCERO,Calle de las Higueras 47,40.4051,-3.74534,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_259,259,ARGANZUELA-PLANETARIO,Calle del Bronce 1 A,40.3931,-3.68864,A,http://www.crtm.es,1,,Europe/Madrid,2
par_4_132,132,LAS MUSAS,Avda de Niza 61,40.43299,-3.60788,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_133,133,SAN BLAS,Calle de Pobladura del Valle 27,40.42799,-3.61547,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_134,134,SIMANCAS,Calle del Castillo de Madrigal de las Altas Torres 15,40.42799,-3.62572,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_135,135,GARCIA NOBLEJAS,Calle de Luis del Campo 1,40.42842,-3.6333,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_136,136,ASCAO,Calle de Ascao 29,40.43021,-3.64106,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_137,137,PUEBLO NUEVO,Calle de Alcalá 372,40.43566,-3.64282,A,http://www.crtm.es,0,est_4_78,,0
par_4_138,138,BARRIO DE LA CONCEPCION,Calle de Martínez Villergas 1,40.4391,-3.652,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_139,139,PARQUE DE LAS AVENIDAS,Avda de Bruselas 56,40.43945,-3.66297,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_140,140,CARTAGENA,Avda de América 35,40.43934,-3.67215,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_141,141,AVENIDA DE AMERICA,Avda de América 9 A,40.43804,-3.67653,A,http://www.crtm.es,0,est_90_4,,0
par_4_142,142,GREGORIO MARAÑON,Calle de José Abascal 65,40.43825,-3.69148,A,http://www.crtm.es,0,,Europe/Madrid,2
par_4_143,143,ALONSO CANO,Calle de José Abascal 18,40.43838,-3.69925,A,http://www.crtm.es,0,,Europe/Madrid,2
par_4_144,144,CANAL,Calle de Cea Bermúdez 1,40.4387,-3.70489,A,http://www.crtm.es,0,est_4_41,,2
par_4_145,145,ISLAS FILIPINAS,Calle de Cea Bermúdez 54,40.43907,-3.71373,A,http://www.crtm.es,0,,Europe/Madrid,2
par_4_146,146,GUZMAN EL BUENO,Calle de Guzmán el Bueno 118,40.44633,-3.71229,A,http://www.crtm.es,0,est_4_122,,2
par_4_147,147,FRANCOS RODRIGUEZ,Avda de Pablo Iglesias 87,40.45648,-3.71239,A,http://www.crtm.es,0,,Europe/Madrid,2
par_4_148,148,VALDEZARZA,Calle de San Restituto 70,40.46482,-3.71597,A,http://www.crtm.es,0,,Europe/Madrid,2
par_4_149,149,ANTONIO MACHADO,Calle de Valderrodrigo 55,40.47022,-3.71769,A,http://www.crtm.es,0,,Europe/Madrid,2
par_4_150,150,PEÑAGRANDE,Cmno de Ganapanes 35,40.47592,-3.71582,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_151,151,AVENIDA DE LA ILUSTRACION,Calle de las Islas Cíes 23,40.4801,-3.7184,A,http://www.crtm.es,0,,Europe/Madrid,2
par_4_152,152,LACOMA,Calle de Riscos de Polanco 3,40.48502,-3.72305,A,http://www.crtm.es,0,,Europe/Madrid,2
par_4_153,153,ARROYOFRESNO,Calle de Federica Montseny 2,40.4909,-3.72604,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_154,154,PITIS,Ctra a la Estación de Pitis 19,40.49511,-3.72589,A,http://www.crtm.es,0,,Europe/Madrid,2
par_4_286,286,ESTADIO METROPOLITANO,Avda de Arcentales 28,40.43339,-3.60015,A,http://www.crtm.es,0,,Europe/Madrid,2
par_4_287,287,BARRIO DEL PUERTO,Avda de España 8,40.4225,-3.56919,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_4_288,288,COSLADA CENTRAL,Calle del Doctor Fleming 41,40.42374,-3.56119,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_4_289,289,LA RAMBLA,Calle   Honduras 2,40.42514,-3.54792,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_4_290,290,SAN FERNANDO,Calle de Gonzalo de Córdoba 24,40.42441,-3.53541,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_4_291,291,JARAMA,Plaza   Guernica 1,40.42295,-3.52549,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_4_292,292,HENARES,Avda de Algorta 12,40.41777,-3.52718,B1,http://www.crtm.es,0,,Europe/Madrid,2
par_4_296,296,HOSPITAL DEL HENARES,Cmno del Tiro SN,40.41761,-3.53453,B1,http://www.crtm.es,0,,Europe/Madrid,2
est_4_132,132,LAS MUSAS,Avda de Niza 61,40.43299,-3.60788,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_133,133,SAN BLAS,Calle de Pobladura del Valle 27,40.42799,-3.61547,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_134,134,SIMANCAS,Calle del Castillo de Madrigal de las Altas Torres 15,40.42799,-3.62572,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_135,135,GARCIA NOBLEJAS,Calle de Luis del Campo 1,40.42842,-3.6333,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_136,136,ASCAO,Calle de Ascao 29,40.43021,-3.64106,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_138,138,BARRIO DE LA CONCEPCION,Calle de Martínez Villergas 1,40.4391,-3.652,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_139,139,PARQUE DE LAS AVENIDAS,Avda de Bruselas 56,40.43945,-3.66297,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_140,140,CARTAGENA,Avda de América 35,40.43934,-3.67215,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_142,142,GREGORIO MARAÑON,Calle de José Abascal 65,40.43825,-3.69148,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_143,143,ALONSO CANO,Calle de José Abascal 18,40.43838,-3.69925,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_145,145,ISLAS FILIPINAS,Calle de Cea Bermúdez 54,40.43907,-3.71373,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_147,147,FRANCOS RODRIGUEZ,Avda de Pablo Iglesias 87,40.45648,-3.71239,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_148,148,VALDEZARZA,Calle de San Restituto 70,40.46482,-3.71597,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_149,149,ANTONIO MACHADO,Calle de Valderrodrigo 55,40.47022,-3.71769,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_150,150,PEÑAGRANDE,Cmno de Ganapanes 35,40.47592,-3.71582,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_151,151,AVENIDA DE LA ILUSTRACION,Calle de las Islas Cíes 23,40.4801,-3.7184,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_152,152,LACOMA,Calle de Riscos de Polanco 3,40.48502,-3.72305,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_153,153,ARROYOFRESNO,Calle de Federica Montseny 2,40.4909,-3.72604,A,http://www.crtm.es,1,,Europe/Madrid,0
est_4_154,154,PITIS,Ctra a la Estación de Pitis 19,40.49511,-3.72589,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_286,286,ESTADIO METROPOLITANO,Avda de Arcentales 28,40.43339,-3.60015,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_287,287,BARRIO DEL PUERTO,Avda de España 8,40.4225,-3.56919,B1,http://www.crtm.es,1,,Europe/Madrid,2
est_4_288,288,COSLADA CENTRAL,Calle del Doctor Fleming 41,40.42374,-3.56119,B1,http://www.crtm.es,1,,Europe/Madrid,2
est_4_289,289,LA RAMBLA,Calle   Honduras 2,40.42514,-3.54792,B1,http://www.crtm.es,1,,Europe/Madrid,2
est_4_290,290,SAN FERNANDO,Calle de Gonzalo de Córdoba 24,40.42441,-3.53541,B1,http://www.crtm.es,1,,Europe/Madrid,2
est_4_291,291,JARAMA,Plaza   Guernica 1,40.42295,-3.52549,B1,http://www.crtm.es,1,,Europe/Madrid,2
est_4_292,292,HENARES,Avda de Algorta 12,40.41777,-3.52718,B1,http://www.crtm.es,1,,Europe/Madrid,2
est_4_296,296,HOSPITAL DEL HENARES,Cmno del Tiro SN,40.41761,-3.53453,B1,http://www.crtm.es,1,,Europe/Madrid,2
par_4_155,155,NUEVOS MINISTERIOS,Paseo de la Castellana 65,40.44655,-3.69241,A,http://www.crtm.es,0,est_90_71,,2
par_4_156,156,COLOMBIA,Calle del Príncipe de Vergara 258,40.45634,-3.67682,A,http://www.crtm.es,0,,Europe/Madrid,2
par_4_157,157,MAR DE CRISTAL,Gta de Mar de Cristal 1,40.46938,-3.63832,A,http://www.crtm.es,0,est_4_71,,2
par_4_158,158,FERIA DE MADRID,Avda del Partenón 5,40.46389,-3.6162,A,http://www.crtm.es,0,,Europe/Madrid,2
par_4_159,159,AEROPUERTO T1-T2-T3,Avda de la Hispanidad SN,40.46864,-3.56954,A,http://www.crtm.es,0,est_90_34,,2
par_4_160,160,BARAJAS,Cmno  Viejo de Hortaleza 10,40.47577,-3.58253,A,http://www.crtm.es,0,,Europe/Madrid,2
par_4_258,258,PINAR DEL REY,Avda de la Gran Vía de Hortaleza 47,40.468,-3.64867,A,http://www.crtm.es,0,,Europe/Madrid,2
par_4_285,285,AEROPUERTO T-4,Ctra de Alcobendas a Barajas SN,40.49177,-3.59325,A,http://www.crtm.es,0,est_90_33,,2
est_4_156,156,COLOMBIA,Calle del Príncipe de Vergara 258,40.45634,-3.67682,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_158,158,FERIA DE MADRID,Avda del Partenón 5,40.46389,-3.6162,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_160,160,BARAJAS,Cmno  Viejo de Hortaleza 10,40.47577,-3.58253,A,http://www.crtm.es,1,,Europe/Madrid,2
est_4_258,258,PINAR DEL REY,Avda de la Gran Vía de Hortaleza 47,40.468,-3.64867,A,http://www.crtm.es,1,,Europe/Madrid,2
par_4_161,161,HERRERA ORIA,Calle de Valencia de Don Juan 1,40.48466,-3.70751,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_162,162,BARRIO DEL PILAR,Calle de Ginzo de Limia 22,40.47689,-3.70316,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_163,163,VENTILLA,Avda de Asturias 39,40.46944,-3.69588,A,http://www.crtm.es,0,,Europe/Madrid,0
par_4_164,164,PLAZA DE CASTILLA,Paseo de la Castellana 189,40.4669,-3.68913,A,http://www.crtm.es,0,est_90_21,,0
par_4_165,165,DUQUE DE PASTRANA,Calle de Mateo Inurria 41,40.46763,-3.67917,A,http://www.crtm.es,0,,Europe/Madrid,0
